description,developer,format,genre,link,name,path,players,publisher,releasedate,size
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/F1%202009%20%28USA%29.iso?download=true,F1 2009 (USA).iso,F1 2009 (USA).iso,,,,684 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/F1%20Grand%20Prix%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28v1.00%29.iso?download=true,"F1 Grand Prix (Europe) (En,Fr,De,Es,It) (v1.00).iso","F1 Grand Prix (Europe) (En,Fr,De,Es,It) (v1.00).iso",,,,690 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fading%20Shadows%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%2CRu%29.iso?download=true,"Fading Shadows (USA) (En,Fr,De,Es,It,Nl,Ru).iso","Fading Shadows (USA) (En,Fr,De,Es,It,Nl,Ru).iso",,,,737 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fairy%20Life%20-%20Miracle%20Days%20%28Japan%29.iso?download=true,Fairy Life - Miracle Days (Japan).iso,Fairy Life - Miracle Days (Japan).iso,,,,1.49 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fairy%20Tail%20-%20Portable%20Guild%20%28Japan%29.iso?download=true,Fairy Tail - Portable Guild (Japan).iso,Fairy Tail - Portable Guild (Japan).iso,,,,1.33 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fairy%20Tail%20-%20Portable%20Guild%202%20%28Japan%29.iso?download=true,Fairy Tail - Portable Guild 2 (Japan).iso,Fairy Tail - Portable Guild 2 (Japan).iso,,,,734 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fairy%20Tail%20-%20Zerefu%20Kakusei%20%28Japan%29.iso?download=true,Fairy Tail - Zerefu Kakusei (Japan).iso,Fairy Tail - Zerefu Kakusei (Japan).iso,,,,1.00 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Family%20Guy%20-%20Video%20Game%21%20%28USA%29.iso?download=true,Family Guy - Video Game! (USA).iso,Family Guy - Video Game! (USA).iso,,,,1.19 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fantasy%20Golf%20Pangya%20Portable%20%28Japan%29.iso?download=true,Fantasy Golf Pangya Portable (Japan).iso,Fantasy Golf Pangya Portable (Japan).iso,,,,1.51 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fast%20and%20the%20Furious%2C%20The%20%28USA%29.iso?download=true,"Fast and the Furious, The (USA).iso","Fast and the Furious, The (USA).iso",,,,905 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fat%20Princess%20-%20Fistful%20of%20Cake%20%28USA%29.iso?download=true,Fat Princess - Fistful of Cake (USA).iso,Fat Princess - Fistful of Cake (USA).iso,,,,311 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fate%20Extra%20CCC%20%28English%20v1.0%29.7z?download=true,Fate Extra CCC (English v1.0),Fate Extra CCC (English v1.0).7z,,,,763 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fate%20Extra%20Perfect%20Patch%2B.7z?download=true,Fate Extra Perfect Patch+,Fate Extra Perfect Patch+.7z,,,,660 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fate-Extra%20%28USA%29.iso?download=true,Fate-Extra (USA).iso,Fate-Extra (USA).iso,,,,1.28 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fate-Tiger%20Colosseum%20%28Japan%29.iso?download=true,Fate-Tiger Colosseum (Japan).iso,Fate-Tiger Colosseum (Japan).iso,,,,525 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fate-Tiger%20Colosseum%20Upper%20%28Japan%29.iso?download=true,Fate-Tiger Colosseum Upper (Japan).iso,Fate-Tiger Colosseum Upper (Japan).iso,,,,989 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fateunlimited%20codes%20%5BNPUH10009%5D.7z?download=true,Fateunlimited codes [NPUH10009],Fateunlimited codes [NPUH10009].7z,,,,428 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2006%20%28Europe%29.iso?download=true,FIFA 06 (Europe).iso,FIFA 06 (Europe).iso,,,,1.19 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2007%20%28Europe%29.iso?download=true,FIFA 07 (Europe).iso,FIFA 07 (Europe).iso,,,,1.36 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2008%20%28Portugal%29.iso?download=true,FIFA 08 (Portugal).iso,FIFA 08 (Portugal).iso,,,,1.26 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2009%20%28Portugal%29.iso?download=true,FIFA 09 (Portugal).iso,FIFA 09 (Portugal).iso,,,,1.31 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2009%20-%20World%20Class%20Soccer%20%28Japan%29.iso?download=true,FIFA 09 - World Class Soccer (Japan).iso,FIFA 09 - World Class Soccer (Japan).iso,,,,1.24 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2010%20%28Portugal%29.iso?download=true,FIFA 10 (Portugal).iso,FIFA 10 (Portugal).iso,,,,1.34 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2010%20-%20World%20Class%20Soccer%20%28Japan%29.iso?download=true,FIFA 10 - World Class Soccer (Japan).iso,FIFA 10 - World Class Soccer (Japan).iso,,,,984 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2011%20%28Portugal%29%20%28v1.00%29.iso?download=true,FIFA 11 (Portugal) (v1.00).iso,FIFA 11 (Portugal) (v1.00).iso,,,,1.33 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2011%20-%20World%20Class%20Soccer%20%28Japan%29.iso?download=true,FIFA 11 - World Class Soccer (Japan).iso,FIFA 11 - World Class Soccer (Japan).iso,,,,1.26 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2012%20%28Portugal%29.iso?download=true,FIFA 12 (Portugal).iso,FIFA 12 (Portugal).iso,,,,1.33 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2012%20-%20World%20Class%20Soccer%20%28Japan%29.iso?download=true,FIFA 12 - World Class Soccer (Japan).iso,FIFA 12 - World Class Soccer (Japan).iso,,,,1.26 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2013%20%28Portugal%29.iso?download=true,FIFA 13 (Portugal).iso,FIFA 13 (Portugal).iso,,,,1.33 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2013%20-%20World%20Class%20Soccer%20%28Japan%29.iso?download=true,FIFA 13 - World Class Soccer (Japan).iso,FIFA 13 - World Class Soccer (Japan).iso,,,,1.26 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2014%20%28Portugal%29.iso?download=true,FIFA 14 (Portugal).iso,FIFA 14 (Portugal).iso,,,,1.33 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2014%20-%20Edicion%20Legado%20%28Latin%20America%29%20%28En%2CEs%29.iso?download=true,"FIFA 14 - Edicion Legado (Latin America) (En,Es).iso","FIFA 14 - Edicion Legado (Latin America) (En,Es).iso",,,,1.67 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2014%20-%20Legacy%20Edition%20%28Germany%29.iso?download=true,FIFA 14 - Legacy Edition (Germany).iso,FIFA 14 - Legacy Edition (Germany).iso,,,,1.46 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%2014%20-%20World%20Class%20Soccer%20%28Japan%29.iso?download=true,FIFA 14 - World Class Soccer (Japan).iso,FIFA 14 - World Class Soccer (Japan).iso,,,,1.26 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Fussball-Weltmeisterschaft%20Deutschland%202006%20%28Germany%29.iso?download=true,FIFA Fussball-Weltmeisterschaft Deutschland 2006 (Germany).iso,FIFA Fussball-Weltmeisterschaft Deutschland 2006 (Germany).iso,,,,1.29 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Soccer%20%28USA%29.iso?download=true,FIFA Soccer (USA).iso,FIFA Soccer (USA).iso,,,,1.24 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Soccer%2006%20%28USA%29.iso?download=true,FIFA Soccer 06 (USA).iso,FIFA Soccer 06 (USA).iso,,,,1.19 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Soccer%2007%20%28USA%29.iso?download=true,FIFA Soccer 07 (USA).iso,FIFA Soccer 07 (USA).iso,,,,1.62 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Soccer%2008%20%28USA%29.iso?download=true,FIFA Soccer 08 (USA).iso,FIFA Soccer 08 (USA).iso,,,,1.62 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Soccer%2009%20%28USA%29%20%28En%2CEs%29.iso?download=true,"FIFA Soccer 09 (USA) (En,Es).iso","FIFA Soccer 09 (USA) (En,Es).iso",,,,1.71 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Soccer%2010%20%28USA%29%20%28En%2CEs%29.iso?download=true,"FIFA Soccer 10 (USA) (En,Es).iso","FIFA Soccer 10 (USA) (En,Es).iso",,,,1.75 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Soccer%2011%20%28USA%29%20%28En%2CEs%29%20%28v1.00%29.iso?download=true,"FIFA Soccer 11 (USA) (En,Es) (v1.00).iso","FIFA Soccer 11 (USA) (En,Es) (v1.00).iso",,,,1.75 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Soccer%2012%20%28USA%29%20%28En%2CEs%29.iso?download=true,"FIFA Soccer 12 (USA) (En,Es).iso","FIFA Soccer 12 (USA) (En,Es).iso",,,,1.67 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Soccer%2013%20%28USA%29%20%28En%2CEs%29.iso?download=true,"FIFA Soccer 13 (USA) (En,Es).iso","FIFA Soccer 13 (USA) (En,Es).iso",,,,1.67 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20Street%202%20%28USA%29.7z?download=true,FIFA Street 2 (USA),FIFA Street 2 (USA).7z,,,,201 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20World%20Cup%20Deutsch%20Taikai%202006%20%28Japan%29.iso?download=true,FIFA World Cup Deutsch Taikai 2006 (Japan).iso,FIFA World Cup Deutsch Taikai 2006 (Japan).iso,,,,1.29 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FIFA%20World%20Cup%20Germany%202006%20%28USA%29.iso?download=true,FIFA World Cup Germany 2006 (USA).iso,FIFA World Cup Germany 2006 (USA).iso,,,,1.29 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fight%20Night%20Round%203%20%28USA%29.iso?download=true,Fight Night Round 3 (USA).iso,Fight Night Round 3 (USA).iso,,,,1.14 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Armada%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"Final Armada (Europe) (En,Fr,De,Es,It).iso","Final Armada (Europe) (En,Fr,De,Es,It).iso",,,,542 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20%28Japan%2C%20Asia%29%20%28En%2CJa%29.iso?download=true,"Final Fantasy (Japan, Asia) (En,Ja).iso","Final Fantasy (Japan, Asia) (En,Ja).iso",,,,198 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20-%2020th%20Anniversary%20Edition%20%28USA%29%20%28En%2CJa%29%20%28FW3.03%29.iso?download=true,"Final Fantasy - 20th Anniversary Edition (USA) (En,Ja) (FW3.03).iso","Final Fantasy - 20th Anniversary Edition (USA) (En,Ja) (FW3.03).iso",,,,198 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20II%20%28Japan%2C%20Asia%29%20%28En%2CJa%29.iso?download=true,"Final Fantasy II (Japan, Asia) (En,Ja).iso","Final Fantasy II (Japan, Asia) (En,Ja).iso",,,,287 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20II%20-%2020th%20Anniversary%20Edition%20%28USA%2C%20Canada%29%20%28En%2CJa%29.iso?download=true,"Final Fantasy II - 20th Anniversary Edition (USA, Canada) (En,Ja).iso","Final Fantasy II - 20th Anniversary Edition (USA, Canada) (En,Ja).iso",,,,287 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20III%20%28Japan%29.iso?download=true,Final Fantasy III (Japan).iso,Final Fantasy III (Japan).iso,,,,904 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20IV%20-%20The%20Complete%20Collection%20%28USA%29%20%28En%2CJa%2CFr%29.iso?download=true,"Final Fantasy IV - The Complete Collection (USA) (En,Ja,Fr).iso","Final Fantasy IV - The Complete Collection (USA) (En,Ja,Fr).iso",,,,881 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20IV%20Complete%20Collection%20-%20Final%20Fantasy%20IV%20%26%20The%20After%20Years%20%28Japan%29%20%28En%2CJa%2CFr%29.iso?download=true,"Final Fantasy IV Complete Collection - Final Fantasy IV & The After Years (Japan) (En,Ja,Fr).iso","Final Fantasy IV Complete Collection - Final Fantasy IV & The After Years (Japan) (En,Ja,Fr).iso",,,,880 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20Reishiki%20%28Japan%29%20%28Disc%201%29.iso?download=true,Final Fantasy Reishiki (Japan) (Disc 1).iso,Final Fantasy Reishiki (Japan) (Disc 1).iso,,,,1.80 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20Reishiki%20%28Japan%29%20%28Disc%202%29.iso?download=true,Final Fantasy Reishiki (Japan) (Disc 2).iso,Final Fantasy Reishiki (Japan) (Disc 2).iso,,,,1.73 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20Tactics%20-%20Shishi%20Sensou%20%28Japan%2C%20Korea%29.iso?download=true,"Final Fantasy Tactics - Shishi Sensou (Japan, Korea).iso","Final Fantasy Tactics - Shishi Sensou (Japan, Korea).iso",,,,460 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Final%20Fantasy%20Tactics%20-%20The%20War%20of%20the%20Lions%20%28USA%29.iso?download=true,Final Fantasy Tactics - The War of the Lions (USA).iso,Final Fantasy Tactics - The War of the Lions (USA).iso,,,,419 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Finder%20Love%20-%20Kudou%20Risa%20-%20First%20Shoot%20wa%20Kimi%20to%20%28Japan%29.iso?download=true,Finder Love - Kudou Risa - First Shoot wa Kimi to (Japan).iso,Finder Love - Kudou Risa - First Shoot wa Kimi to (Japan).iso,,,,1.21 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fired%20Up%20%28Europe%2C%20Australia%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"Fired Up (Europe, Australia) (En,Fr,De,Es,It).iso","Fired Up (Europe, Australia) (En,Fr,De,Es,It).iso",,,,238 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Firmware%203.73%20%28Europe%29.iso?download=true,Firmware 3.73 (Europe).iso,Firmware 3.73 (Europe).iso,,,,109 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FlatOut%20-%20Head%20On%20%28USA%29.iso?download=true,FlatOut - Head On (USA).iso,FlatOut - Head On (USA).iso,,,,451 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Flowars%20%28Korea%29.iso?download=true,Flowars (Korea).iso,Flowars (Korea).iso,,,,208 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Flowers%20%28Japan%29.iso?download=true,Flowers (Japan).iso,Flowers (Japan).iso,,,,1.04 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Football%20Manager%20Handheld%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"Football Manager Handheld (Europe) (En,Fr,De,Es,It).iso","Football Manager Handheld (Europe) (En,Fr,De,Es,It).iso",,,,591 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Football%20Manager%20Handheld%202007%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso?download=true,"Football Manager Handheld 2007 (Europe) (En,Fr,Es,It).iso","Football Manager Handheld 2007 (Europe) (En,Fr,Es,It).iso",,,,123 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Football%20Manager%20Handheld%202008%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso?download=true,"Football Manager Handheld 2008 (Europe) (En,Fr,Es,It).iso","Football Manager Handheld 2008 (Europe) (En,Fr,Es,It).iso",,,,122 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Football%20Manager%20Handheld%202009%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso?download=true,"Football Manager Handheld 2009 (Europe) (En,Fr,Es,It).iso","Football Manager Handheld 2009 (Europe) (En,Fr,Es,It).iso",,,,228 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Football%20Manager%20Handheld%202010%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso?download=true,"Football Manager Handheld 2010 (Europe) (En,Fr,Es,It).iso","Football Manager Handheld 2010 (Europe) (En,Fr,Es,It).iso",,,,222 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Football%20Manager%20Handheld%202011%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso?download=true,"Football Manager Handheld 2011 (Europe) (En,Fr,Es,It).iso","Football Manager Handheld 2011 (Europe) (En,Fr,Es,It).iso",,,,214 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Football%20Manager%20Handheld%202012%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso?download=true,"Football Manager Handheld 2012 (Europe) (En,Fr,Es,It).iso","Football Manager Handheld 2012 (Europe) (En,Fr,Es,It).iso",,,,217 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Football%20Manager%20Handheld%202013%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso?download=true,"Football Manager Handheld 2013 (Europe) (En,Fr,Es,It).iso","Football Manager Handheld 2013 (Europe) (En,Fr,Es,It).iso",,,,217 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ford%20Bold%20Moves%20Street%20Racing%20%28USA%29.iso?download=true,Ford Bold Moves Street Racing (USA).iso,Ford Bold Moves Street Racing (USA).iso,,,,734 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ford%20Racing%20-%20Off%20Road%20%28USA%29.iso?download=true,Ford Racing - Off Road (USA).iso,Ford Racing - Off Road (USA).iso,,,,734 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ford%20Street%20Racing%20-%20L.A.%20Duel%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"Ford Street Racing - L.A. Duel (Europe) (En,Fr,De,Es,It).iso","Ford Street Racing - L.A. Duel (Europe) (En,Fr,De,Es,It).iso",,,,734 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Ford%20Street%20Racing%20XR%20Edition%20%28Australia%29.iso?download=true,Ford Street Racing XR Edition (Australia).iso,Ford Street Racing XR Edition (Australia).iso,,,,734 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Formula%20One%202005%20Portable%20%28Japan%29.iso?download=true,Formula One 2005 Portable (Japan).iso,Formula One 2005 Portable (Japan).iso,,,,694 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Formula%20One%202006%20Portable%20%28Japan%2C%20Asia%29.iso?download=true,"Formula One 2006 Portable (Japan, Asia).iso","Formula One 2006 Portable (Japan, Asia).iso",,,,902 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Frantix%20-%20Kirakira%20Nazotoki%20Daibouken%20%28Japan%29.iso?download=true,Frantix - Kirakira Nazotoki Daibouken (Japan).iso,Frantix - Kirakira Nazotoki Daibouken (Japan).iso,,,,402 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Freak%20Out%20-%20Extreme%20Freeride%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"Freak Out - Extreme Freeride (Europe) (En,Fr,De,Es,It).iso","Freak Out - Extreme Freeride (Europe) (En,Fr,De,Es,It).iso",,,,653 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Free%20Running%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"Free Running (Europe) (En,Fr,De,Es,It).iso","Free Running (Europe) (En,Fr,De,Es,It).iso",,,,453 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Frogger%20-%20Helmet%20Chaos%20%28USA%29.iso?download=true,Frogger - Helmet Chaos (USA).iso,Frogger - Helmet Chaos (USA).iso,,,,453 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Frontier%20Gate%20%28Japan%29.iso?download=true,Frontier Gate (Japan).iso,Frontier Gate (Japan).iso,,,,1.17 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Frontier%20Gate%20Boost%20Plus.7z?download=true,Frontier Gate Boost Plus,Frontier Gate Boost Plus.7z,,,,1.08 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fukufuku%20no%20Shima%20%28Japan%29.iso?download=true,Fukufuku no Shima (Japan).iso,Fukufuku no Shima (Japan).iso,,,,719 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Full%20Auto%202%20-%20Battlelines%20%28USA%29.iso?download=true,Full Auto 2 - Battlelines (USA).iso,Full Auto 2 - Battlelines (USA).iso,,,,477 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/FullMetal%20Alchemist%20-%20Brotherhood%20%28Europe%29.7z?download=true,FullMetal Alchemist - Brotherhood (Europe),FullMetal Alchemist - Brotherhood (Europe).7z,,,,208 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fushigi%20no%20Dungeon%20-%20Fuurai%20no%20Shiren%203%20Portable%20%28Japan%29.iso?download=true,Fushigi no Dungeon - Fuurai no Shiren 3 Portable (Japan).iso,Fushigi no Dungeon - Fuurai no Shiren 3 Portable (Japan).iso,,,,1.19 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fushigi%20no%20Dungeon%20-%20Fuurai%20no%20Shiren%204%20Plus%20-%20Kami%20no%20Hitomi%20to%20Akuma%20no%20Heso%20%28Japan%29.iso?download=true,Fushigi no Dungeon - Fuurai no Shiren 4 Plus - Kami no Hitomi to Akuma no Heso (Japan).iso,Fushigi no Dungeon - Fuurai no Shiren 4 Plus - Kami no Hitomi to Akuma no Heso (Japan).iso,,,,397 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Fushigi%20Yuugi%20-%20Genbu%20Kaiden%20Gaiden%20-%20Kagami%20no%20Miko%20%28Japan%29.iso?download=true,Fushigi Yuugi - Genbu Kaiden Gaiden - Kagami no Miko (Japan).iso,Fushigi Yuugi - Genbu Kaiden Gaiden - Kagami no Miko (Japan).iso,,,,387 MB
