name,size,link
Pool Hustler (USA).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Pool%20Hustler%20%28USA%29.chd.aria2?download=true
Project - Horned Owl (USA).chd,201 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Project%20-%20Horned%20Owl%20%28USA%29.chd?download=true
Project Overkill (USA).chd,298 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Project%20Overkill%20%28USA%29.chd?download=true
Project Overkill (USA).chd.aria2__temp,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Project%20Overkill%20%28USA%29.chd.aria2__temp?download=true
PS One Winter 03 Kiosk Version 1.21 (USA).chd,193 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/PS%20One%20Winter%2003%20Kiosk%20Version%201.21%20%28USA%29.chd?download=true
PS-X-Change Version 2.0 (USA) (Unl).chd,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/PS-X-Change%20Version%202.0%20%28USA%29%20%28Unl%29.chd?download=true
Psybadek (USA).chd,411 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Psybadek%20%28USA%29.chd?download=true
Psychic Detective (USA) (Disc 1).chd,595 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Psychic%20Detective%20%28USA%29%20%28Disc%201%29.chd?download=true
Psychic Detective (USA) (Disc 2).chd,430 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Psychic%20Detective%20%28USA%29%20%28Disc%202%29.chd?download=true
Psychic Detective (USA) (Disc 3).chd,539 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Psychic%20Detective%20%28USA%29%20%28Disc%203%29.chd?download=true
Qix Neo (USA).chd,32 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Qix%20Neo%20%28USA%29.chd?download=true
"Quaddle Family Mysteries, The 1 - The Case of the Scarce Scarab - Lobby & Kitchen (USA).chd",480 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Quaddle%20Family%20Mysteries%2C%20The%201%20-%20The%20Case%20of%20the%20Scarce%20Scarab%20-%20Lobby%20%26%20Kitchen%20%28USA%29.chd?download=true
"Quaddle Family Mysteries, The 2 - The Case of the Scarce Scarab - Garden (USA).chd",477 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Quaddle%20Family%20Mysteries%2C%20The%202%20-%20The%20Case%20of%20the%20Scarce%20Scarab%20-%20Garden%20%28USA%29.chd?download=true
"Quaddle Family Mysteries, The 3 - The Case of the Scarce Scarab - Parlor & Family Room (USA).chd",427 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Quaddle%20Family%20Mysteries%2C%20The%203%20-%20The%20Case%20of%20the%20Scarce%20Scarab%20-%20Parlor%20%26%20Family%20Room%20%28USA%29.chd?download=true
Quake II (USA).chd,213 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Quake%20II%20%28USA%29.chd?download=true
R (Japan) (Disc 1) (Shokai Genteiban).chd,326 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/R%20%28Japan%29%20%28Disc%201%29%20%28Shokai%20Genteiban%29.chd?download=true
R (Japan) (Disc 2) (Photo Album) (Shokai Genteiban).chd,8 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/R%20%28Japan%29%20%28Disc%202%29%20%28Photo%20Album%29%20%28Shokai%20Genteiban%29.chd?download=true
R-C Stunt Copter (USA).chd,266 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/R-C%20Stunt%20Copter%20%28USA%29.chd?download=true
R-Type Delta (USA).chd,221 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/R-Type%20Delta%20%28USA%29.chd?download=true
R-Types (USA).chd,251 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/R-Types%20%28USA%29.chd?download=true
R4 - Ridge Racer Type 4 (USA).chd,358 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/R4%20-%20Ridge%20Racer%20Type%204%20%28USA%29.chd?download=true
RaceMaster - Gran Turismo Edition (USA) (Unl).chd,1 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/RaceMaster%20-%20Gran%20Turismo%20Edition%20%28USA%29%20%28Unl%29.chd?download=true
"Racing (USA) (En,Fr,Es).chd",70 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Racing%20%28USA%29%20%28En%2CFr%2CEs%29.chd?download=true
Rage Racer (USA).chd,496 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rage%20Racer%20%28USA%29.chd?download=true
Rageball (USA).chd,34 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rageball%20%28USA%29.chd?download=true
"Raiden Project, The (USA).chd",16 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Raiden%20Project%2C%20The%20%28USA%29.chd?download=true
Railroad Tycoon II (USA).chd,284 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Railroad%20Tycoon%20II%20%28USA%29.chd?download=true
Rally Cross (USA).chd,350 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rally%20Cross%20%28USA%29.chd?download=true
Rally Cross 2 (USA) (Demo).chd,83 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rally%20Cross%202%20%28USA%29%20%28Demo%29.chd?download=true
Rally Cross 2 (USA).chd,387 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rally%20Cross%202%20%28USA%29.chd?download=true
Rat Attack! (USA).chd,324 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rat%20Attack%21%20%28USA%29.chd?download=true
Ray Tracers (USA).chd,336 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Ray%20Tracers%20%28USA%29.chd?download=true
RayCrisis - Series Termination (USA).chd,295 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/RayCrisis%20-%20Series%20Termination%20%28USA%29.chd?download=true
Rayman (USA).chd,288 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rayman%20%28USA%29.chd?download=true
Rayman (USA).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rayman%20%28USA%29.chd.aria2?download=true
Rayman 2 - The Great Escape (USA) (Demo).chd,22 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rayman%202%20-%20The%20Great%20Escape%20%28USA%29%20%28Demo%29.chd?download=true
"Rayman 2 - The Great Escape (USA) (En,Fr,Es).chd",399 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rayman%202%20-%20The%20Great%20Escape%20%28USA%29%20%28En%2CFr%2CEs%29.chd?download=true
"Rayman 2 - The Great Escape (USA) (En,Fr,Es).chd.aria2",0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rayman%202%20-%20The%20Great%20Escape%20%28USA%29%20%28En%2CFr%2CEs%29.chd.aria2?download=true
Rayman Brain Games (USA).chd,166 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rayman%20Brain%20Games%20%28USA%29.chd?download=true
Rayman Rush (USA).chd,281 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rayman%20Rush%20%28USA%29.chd?download=true
RayStorm (USA).chd,398 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/RayStorm%20%28USA%29.chd?download=true
Razor Freestyle Scooter (USA).chd,388 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Razor%20Freestyle%20Scooter%20%28USA%29.chd?download=true
Razor Racing (USA).chd,88 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Razor%20Racing%20%28USA%29.chd?download=true
Razor Racing (USA).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Razor%20Racing%20%28USA%29.chd.aria2?download=true
RC de Go! (USA).chd,152 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/RC%20de%20Go%21%20%28USA%29.chd?download=true
RC Helicopter (USA).chd,9 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/RC%20Helicopter%20%28USA%29.chd?download=true
RC Revenge (USA).chd,313 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/RC%20Revenge%20%28USA%29.chd?download=true
Real Bout Garou Densetsu Special - Dominated Mind (Japan) (Shokai Genteiban).chd,449 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Real%20Bout%20Garou%20Densetsu%20Special%20-%20Dominated%20Mind%20%28Japan%29%20%28Shokai%20Genteiban%29.chd?download=true
Reel Fishing (USA).chd,137 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Reel%20Fishing%20%28USA%29.chd?download=true
Remote Control Dandy (Japan) (Demo 2).chd,260 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Remote%20Control%20Dandy%20%28Japan%29%20%28Demo%202%29.chd?download=true
Rescue Copter (USA).chd,124 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rescue%20Copter%20%28USA%29.chd?download=true
Rescue Heroes - Molten Menace (USA).chd,195 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rescue%20Heroes%20-%20Molten%20Menace%20%28USA%29.chd?download=true
Resident Evil (USA).chd,319 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%20%28USA%29.chd?download=true
Resident Evil - Director's Cut (USA).chd,331 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%20-%20Director%27s%20Cut%20%28USA%29.chd?download=true
Resident Evil - Director's Cut - Dual Shock Ver. (USA).chd,302 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%20-%20Director%27s%20Cut%20-%20Dual%20Shock%20Ver.%20%28USA%29.chd?download=true
Resident Evil - Survivor (USA).chd,177 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%20-%20Survivor%20%28USA%29.chd?download=true
Resident Evil 2 (USA) (Demo).chd,50 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%202%20%28USA%29%20%28Demo%29.chd?download=true
Resident Evil 2 (USA) (Disc 1).chd,371 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%202%20%28USA%29%20%28Disc%201%29.chd?download=true
Resident Evil 2 (USA) (Disc 2).chd,375 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%202%20%28USA%29%20%28Disc%202%29.chd?download=true
Resident Evil 2 - Dual Shock Ver. (USA) (Disc 1).chd,385 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%202%20-%20Dual%20Shock%20Ver.%20%28USA%29%20%28Disc%201%29.chd?download=true
Resident Evil 2 - Dual Shock Ver. (USA) (Disc 2).chd,387 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%202%20-%20Dual%20Shock%20Ver.%20%28USA%29%20%28Disc%202%29.chd?download=true
Resident Evil 3 - Nemesis (USA) (Demo).chd,103 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%203%20-%20Nemesis%20%28USA%29%20%28Demo%29.chd?download=true
Resident Evil 3 - Nemesis (USA).chd,369 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Resident%20Evil%203%20-%20Nemesis%20%28USA%29.chd?download=true
Return Fire (USA).chd,227 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Return%20Fire%20%28USA%29.chd?download=true
Revolution X - Music Is the Weapon (USA).chd,401 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Revolution%20X%20-%20Music%20Is%20the%20Weapon%20%28USA%29.chd?download=true
Rhapsody - A Musical Adventure (USA).chd,236 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rhapsody%20-%20A%20Musical%20Adventure%20%28USA%29.chd?download=true
Ridge Racer (USA).chd,310 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Ridge%20Racer%20%28USA%29.chd?download=true
Ridge Racer Bonus Turbo Mode Disc (USA).chd,340 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Ridge%20Racer%20Bonus%20Turbo%20Mode%20Disc%20%28USA%29.chd?download=true
Ridge Racer Revolution (USA).chd,530 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Ridge%20Racer%20Revolution%20%28USA%29.chd?download=true
Riot Stars (Japan) (Sample).chd,41 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Riot%20Stars%20%28Japan%29%20%28Sample%29.chd?download=true
RMJ - The Mystery Hospital - Second Attack Sample CD-ROM (Japan).chd,98 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/RMJ%20-%20The%20Mystery%20Hospital%20-%20Second%20Attack%20Sample%20CD-ROM%20%28Japan%29.chd?download=true
Road & Track Presents - The Need for Speed (USA).chd,384 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Road%20%26%20Track%20Presents%20-%20The%20Need%20for%20Speed%20%28USA%29.chd?download=true
Road Rash (USA).chd,462 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Road%20Rash%20%28USA%29.chd?download=true
Road Rash - Jailbreak (USA).chd,329 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Road%20Rash%20-%20Jailbreak%20%28USA%29.chd?download=true
Road Rash 3D (USA).chd,384 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Road%20Rash%203D%20%28USA%29.chd?download=true
Road Writer (USA).chd,286 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Road%20Writer%20%28USA%29.chd?download=true
Roadsters (USA).chd,237 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Roadsters%20%28USA%29.chd?download=true
Robo Pit (USA).chd,219 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Robo%20Pit%20%28USA%29.chd?download=true
Robo Pit (USA).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Robo%20Pit%20%28USA%29.chd.aria2?download=true
Robo Pit 2 (USA).chd,75 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Robo%20Pit%202%20%28USA%29.chd?download=true
Robo-Pit 2 (Japan) (Demo 2).chd,122 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Robo-Pit%202%20%28Japan%29%20%28Demo%202%29.chd?download=true
Robotron X (USA).chd,435 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Robotron%20X%20%28USA%29.chd?download=true
Rock 'Em Sock 'Em Robots Arena (USA).chd,274 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rock%20%27Em%20Sock%20%27Em%20Robots%20Arena%20%28USA%29.chd?download=true
Rogue Trip - Vacation 2012 (USA) (Demo) (Alt).chd,85 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rogue%20Trip%20-%20Vacation%202012%20%28USA%29%20%28Demo%29%20%28Alt%29.chd?download=true
Rogue Trip - Vacation 2012 (USA) (Demo) (Alt).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rogue%20Trip%20-%20Vacation%202012%20%28USA%29%20%28Demo%29%20%28Alt%29.chd.aria2?download=true
Rogue Trip - Vacation 2012 (USA) (Demo).chd,85 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rogue%20Trip%20-%20Vacation%202012%20%28USA%29%20%28Demo%29.chd?download=true
Rogue Trip - Vacation 2012 (USA).chd,504 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rogue%20Trip%20-%20Vacation%202012%20%28USA%29.chd?download=true
Rogue Trip - Vacation 2012 (USA).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rogue%20Trip%20-%20Vacation%202012%20%28USA%29.chd.aria2?download=true
Roll Away (USA).chd,145 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Roll%20Away%20%28USA%29.chd?download=true
Rollcage (USA).chd,441 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rollcage%20%28USA%29.chd?download=true
Rollcage Stage II (USA).chd,374 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rollcage%20Stage%20II%20%28USA%29.chd?download=true
Romance of the Three Kingdoms IV - Wall of Fire (USA).chd,422 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Romance%20of%20the%20Three%20Kingdoms%20IV%20-%20Wall%20of%20Fire%20%28USA%29.chd?download=true
Romance of the Three Kingdoms VI - Awakening of the Dragon (USA).chd,123 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Romance%20of%20the%20Three%20Kingdoms%20VI%20-%20Awakening%20of%20the%20Dragon%20%28USA%29.chd?download=true
Romance wa Tsurugi no Kagayaki II - Gin no Niji o Sagashite (Japan) (Disc 1) (Shokai Genteiban).chd,473 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Romance%20wa%20Tsurugi%20no%20Kagayaki%20II%20-%20Gin%20no%20Niji%20o%20Sagashite%20%28Japan%29%20%28Disc%201%29%20%28Shokai%20Genteiban%29.chd?download=true
Romance wa Tsurugi no Kagayaki II - Gin no Niji o Sagashite (Japan) (Disc 2) (Shokai Genteiban).chd,477 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Romance%20wa%20Tsurugi%20no%20Kagayaki%20II%20-%20Gin%20no%20Niji%20o%20Sagashite%20%28Japan%29%20%28Disc%202%29%20%28Shokai%20Genteiban%29.chd?download=true
Rosco McQueen Firefighter Extreme (USA).chd,47 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rosco%20McQueen%20Firefighter%20Extreme%20%28USA%29.chd?download=true
"Roswell Conspiracies - Aliens, Myths & Legends (USA).chd",250 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Roswell%20Conspiracies%20-%20Aliens%2C%20Myths%20%26%20Legends%20%28USA%29.chd?download=true
RPG Maker (USA).chd,42 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/RPG%20Maker%20%28USA%29.chd?download=true
Runabout 2 (USA).chd,170 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Runabout%202%20%28USA%29.chd?download=true
Running Wild (USA) (Demo).chd,340 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Running%20Wild%20%28USA%29%20%28Demo%29.chd?download=true
Running Wild (USA).chd,352 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Running%20Wild%20%28USA%29.chd?download=true
Rush Hour (USA).chd,410 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rush%20Hour%20%28USA%29.chd?download=true
Rushdown (USA).chd,309 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Rushdown%20%28USA%29.chd?download=true
S.C.A.R.S. (USA).chd,325 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/S.C.A.R.S.%20%28USA%29.chd?download=true
Saban's Power Rangers - Lightspeed Rescue (USA).chd,101 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Saban%27s%20Power%20Rangers%20-%20Lightspeed%20Rescue%20%28USA%29.chd?download=true
Saber Marionette J - Battle Sabers (Japan) (Shokai Genteiban).chd,167 MB,https://huggingface.co/datasets/Emuladores/psxjp/resolve/main/Saber%20Marionette%20J%20-%20Battle%20Sabers%20%28Japan%29%20%28Shokai%20Genteiban%29.chd?download=true
SaGa Frontier 2 (USA).chd,242 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/SaGa%20Frontier%202%20%28USA%29.chd?download=true
SaGa Frontier 2 (USA).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/SaGa%20Frontier%202%20%28USA%29.chd.aria2?download=true
Science Is Elementary 2 (USA).chd,340 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Science%20Is%20Elementary%202%20%28USA%29.chd?download=true
Science Is Elementary 3 (USA).chd,333 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Science%20Is%20Elementary%203%20%28USA%29.chd?download=true
Science Is Elementary 3 (USA).chd.aria2,0 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Science%20Is%20Elementary%203%20%28USA%29.chd.aria2?download=true
Scooby-Doo! Night of 100 Frights (USA) (Proto).chd,519 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Scooby-Doo%21%20Night%20of%20100%20Frights%20%28USA%29%20%28Proto%29.chd?download=true
Scrabble (USA).chd,7 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Scrabble%20%28USA%29.chd?download=true
Sea-Doo Hydro Cross (USA).chd,178 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Sea-Doo%20Hydro%20Cross%20%28USA%29.chd?download=true
"Secret of Googol 1a, The - Reshaping Googol - The Submarine (USA).chd",340 MB,https://huggingface.co/datasets/Emuladores/psxusa/resolve/main/Secret%20of%20Googol%201a%2C%20The%20-%20Reshaping%20Googol%20-%20The%20Submarine%20%28USA%29.chd?download=true
